날짜,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),평균기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),9-9강수(mm),안개 계속시간(hr),미세먼지_기준,초미세먼지_기준,강수여부,적설여부,안개여부
2017-05-16,0.026,0.036,0.3,0.003,29,15,17.1,22.3,,4.2,2,38,60.5,14.2,9.6,2.08,16.79,,6.4,,,1,2,0,0,0
2017-05-17,0.032,0.041,0.4,0.005,33,20,18.6,25.9,,5.4,2.1,29,51.5,14.3,13.2,3.27,26.53,,0.6,,,2,2,0,0,0
2017-05-18,0.027,0.06,0.4,0.004,38,24,20.4,26.9,,5.5,2.3,28,41.9,14.3,12.9,3.11,24.44,,1.5,,,2,2,0,0,0
2017-05-19,0.026,0.054,0.4,0.004,39,24,21.1,27.9,,5.5,2.6,23,42.6,14.3,13.3,3.23,26.72,,0,,,2,2,0,0,0
2017-05-20,0.029,0.048,0.3,0.004,28,18,20.9,27.3,,5.7,2.4,28,44,14.3,13,3.05,24.18,,5.1,,,1,2,0,0,0
2017-05-21,0.018,0.048,0.3,0.004,25,17,21.5,27.6,,4.7,2.3,19,48.1,14.3,11.9,3.2,26.62,,2.8,,,1,2,0,0,0
2017-05-22,0.027,0.038,0.3,0.004,35,24,21.8,28,,5,2,30,53.6,14.4,11.8,2.7,22.27,,2.8,,,2,2,0,0,0
2017-05-23,0.024,0.025,0.3,0.005,32,21,20,24.4,5,4.4,1.9,46,68,14.4,2.4,1.94,11.66,,9.1,5.1,,2,2,1,0,0
2017-05-24,0.027,0.025,0.3,0.002,23,15,21.8,27.8,0.1,4.6,2,31,60.4,14.4,12.7,2.91,24.99,,2.9,,,1,2,1,0,0
2017-05-25,0.022,0.043,0.3,0.003,31,13,19.2,24.4,,7,3.4,14,45.6,14.5,12.8,3.04,24.3,,0.9,,,2,1,0,0,0
2017-05-26,0.015,0.041,0.2,0.003,19,7,17.7,23.2,,5.3,2.9,25,41.5,14.5,11.3,3.41,25.32,,1.9,,,1,1,0,0,0
2017-05-27,0.026,0.044,0.3,0.004,26,14,19.5,26.4,,4.9,2.2,24,46.1,14.5,13.5,3.18,26.95,,0.1,,,1,1,0,0,0
2017-05-28,0.017,0.062,0.3,0.004,37,20,21.2,27.9,,5.4,2.7,25,50.6,14.5,11.2,2.91,23.57,,1,,,2,2,0,0,0
2017-05-29,0.023,0.067,0.4,0.007,56,33,22.9,29.3,,5.3,2.3,39,61.8,14.5,9.7,2.85,22.29,,4.6,,,2,2,0,0,0
2017-05-30,0.032,0.045,0.4,0.006,41,22,23.6,30.3,,5.4,2.4,7,43.5,14.6,11.1,2.52,21.3,,6,,,2,2,0,0,0
2017-05-31,0.033,0.035,0.4,0.005,32,19,23.3,29.6,,4.8,1.9,22,49.1,14.6,10.2,2.67,20.09,,5.4,,,2,2,0,0,0
2017-06-01,0.017,0.039,0.3,0.003,31,18,23.3,27,,6.2,3.1,24,51.8,14.6,10.6,2.8,21.83,,4.3,,,2,2,0,0,0
2017-06-02,0.016,0.041,0.2,0.002,22,9,20.5,25.6,0,5.2,2.8,20,37.4,14.6,12.2,3.23,25.66,,3.1,0,,1,1,0,0,0
2017-06-03,0.013,0.043,0.3,0.003,23,10,20.5,26.5,,6.2,3,24,44,14.6,13.5,3.41,27.88,,1.9,,,1,1,0,0,0
2017-06-04,0.016,0.046,0.3,0.003,21,10,21.7,28.1,,5.6,2.6,19,36.9,14.6,13.6,3.39,27.49,,1.8,0,,1,1,0,0,0
2017-06-05,0.026,0.052,0.3,0.003,22,13,24.2,30.3,0,4,1.9,18,33.3,14.7,12.9,3.05,26.62,,4.9,,,1,1,0,0,0
2017-06-06,0.017,0.042,0.3,0.002,16,10,19.4,23.9,15.5,5,2.5,36,60,14.7,0,1.2,7.4,,9.8,26,,1,1,1,0,0
2017-06-07,0.018,0.033,0.3,0.002,12,9,17.6,19.2,12.5,4.6,2.4,78,91.4,14.7,0.2,0.55,3.47,,8.8,2,,1,1,1,0,0
2017-06-08,0.02,0.063,0.5,0.003,43,29,20.1,25.9,,5.5,2.8,38,67.3,14.7,11.8,3.2,25.61,,3.9,0.1,,2,2,0,0,0
2017-06-09,0.019,0.067,0.5,0.004,56,38,21.2,25.7,0.1,6.4,3.3,50,69.8,14.7,7.4,2.9,16.67,,6.9,4.5,,2,3,1,0,0
2017-06-10,0.019,0.05,0.3,0.002,51,22,21.5,27.5,4.5,4,2.3,14,46.8,14.7,9.8,3.29,24.26,,6.9,,,2,2,1,0,0
2017-06-11,0.02,0.038,0.3,0.002,29,9,22.8,29.6,,5.5,2.2,17,33.8,14.7,13.7,3.32,28.53,,1,,,1,1,0,0,0
2017-06-12,0.021,0.046,0.3,0.003,30,12,22.1,28,,4.9,2.8,25,45.5,14.7,12.2,3.21,24.22,,4.9,,,2,1,0,0,0
2017-06-13,0.02,0.035,0.3,0.003,37,17,21.5,25.9,0,6.1,2.4,44,63,14.7,10.3,2.6,21.29,,7,0,,2,2,0,0,0
2017-06-14,0.016,0.043,0.3,0.003,39,20,21.8,26.8,,5.4,2.8,38,63,14.8,11.9,3.09,25.27,,1.6,,,2,2,0,0,0
2017-06-15,0.018,0.051,0.3,0.004,46,25,23.1,29.6,,5.4,2.5,30,62.4,14.8,11.4,3.09,24.81,,1.5,,,2,2,0,0,0
2017-06-16,0.023,0.063,0.5,0.005,62,37,25.5,32.7,,4.6,2.2,31,55.8,14.8,11.9,3.03,24.11,,1.3,,,2,3,0,0,0
2017-06-17,0.023,0.064,0.4,0.005,47,28,24.2,29.9,,5,2.4,30,52.3,14.8,12.7,2.93,24.5,,0,,,2,2,0,0,0
2017-06-18,0.022,0.052,0.4,0.005,42,25,24.3,31.8,,5.3,2.3,25,52,14.8,13.2,3.12,26,,0.8,,,2,2,0,0,0
2017-06-19,0.034,0.036,0.4,0.004,48,30,24.8,30.2,,4.2,1.8,27,50.9,14.8,11,2.46,21,,5.6,,,2,2,0,0,0
2017-06-20,0.044,0.038,0.5,0.005,49,30,26,32.7,0,5,2.1,26,43.4,14.8,7.9,2.84,18.81,,6.6,0,,2,2,0,0,0
2017-06-21,0.023,0.04,0.3,0.005,55,33,25.4,31.6,0,6.3,2.9,30,52.6,14.8,11.1,3.01,23.53,,3,,,2,2,0,0,0
2017-06-22,0.02,0.04,0.3,0.003,35,24,25.3,30.4,,4.9,2.5,36,57.3,14.8,10.8,3.04,23.53,,3.9,,,2,2,0,0,0
2017-06-23,0.036,0.036,0.4,0.004,40,23,26.7,34.1,,5.7,2,25,53,14.8,12.9,3.05,22.75,,4.1,,,2,2,0,0,0
2017-06-24,0.049,0.016,0.4,0.005,40,23,24.5,27.8,3.5,5.2,1.2,40,60.4,14.8,0.8,0.87,7.22,,9.5,3.6,,2,2,1,0,0
2017-06-25,0.028,0.037,0.4,0.003,39,27,23.8,28.4,1.5,3.6,1.5,48,75.4,14.8,4.6,1.99,12.96,,7.1,18.4,,2,2,1,0,0
2017-06-26,0.029,0.033,0.4,0.003,29,18,23.1,29.9,29,6.4,2.2,43,76.9,14.8,4.9,3.06,14.3,,8.8,12,,1,2,1,0,0
2017-06-27,0.023,0.038,0.3,0.003,30,19,25.2,30.5,0,4.3,2.2,44,67.5,14.8,7.8,2.59,18.34,,6.4,0,,2,2,0,0,0
2017-06-28,0.024,0.042,0.4,0.004,48,34,26,30.5,,4.6,2.1,44,63.5,14.8,6.9,2.3,16.7,,6.1,,,2,2,0,0,0
2017-06-29,0.027,0.039,0.4,0.005,49,35,26.2,31.5,,4.7,2.2,40,64.8,14.7,9.5,3.01,21.06,,3.8,,,2,3,0,0,0
2017-06-30,0.026,0.039,0.4,0.003,54,37,25.9,30.9,,4.3,2.2,40,65.9,14.7,7.7,2.49,19.45,,4.9,,,2,3,0,0,0
2017-07-01,0.022,0.032,0.4,0.004,45,32,25.3,30.7,0.5,4.6,2,45,73.6,14.7,3.4,2.46,13.89,,9.4,17,,2,2,1,0,0
2017-07-02,0.013,0.017,0.2,0.003,30,19,24.3,26.8,92,7.3,2.5,81,90.5,14.7,0,0.95,5.5,,10,142,,2,2,1,0,0
2017-07-03,0.014,0.029,0.2,0.003,27,16,24.7,27.4,67.5,6.2,3.5,69,87.6,14.7,2,1.73,9.19,,9.9,1.5,,1,2,1,0,0
2017-07-04,0.019,0.035,0.3,0.003,36,23,26.7,31.6,0.5,4.9,2,51,74.5,14.7,9.4,2.43,19.73,,6.5,,,2,2,1,0,0
2017-07-05,0.021,0.049,0.4,0.003,44,29,27.4,32.6,,4.1,1.5,43,66.9,14.7,7.8,2.64,18.39,,4.8,,,2,2,0,0,0
2017-07-06,0.028,0.043,0.5,0.004,54,36,27.6,34.6,34,5.3,1.7,39,72.3,14.7,8.3,2.33,19.12,,7.1,34.5,,2,3,1,0,0
2017-07-07,0.02,0.016,0.3,0.002,23,12,26.4,28.4,16.5,4.8,2,70,80.8,14.6,1,0.95,6.32,,9.5,19.5,,1,1,1,0,0
2017-07-08,0.012,0.024,0.2,0.002,28,16,26,27.6,4.5,5,2.6,76,83.3,14.6,0.1,0.81,4.66,,9.9,9.5,,1,2,1,0,0
2017-07-09,0.021,0.023,0.3,0.002,32,19,26.3,30.3,32.5,3.1,1,66,88,14.6,1.6,1.59,9.27,,9.6,51.5,,2,2,1,0,0
2017-07-10,0.017,0.019,0.3,0.002,17,9,24,25.4,144.5,5.9,2.3,88,96.5,14.6,0,0.22,2.01,,10,118,,1,1,1,0,0
2017-07-11,0.021,0.035,0.3,0.003,42,26,26,30.9,1,4.4,2.1,54,81.4,14.6,5.6,1.93,13.94,,8.8,0,,2,2,1,0,0
2017-07-12,0.018,0.041,0.3,0.003,51,34,27.1,31.1,0,4.6,2.3,54,75.9,14.6,7.7,2.65,17.01,,6.1,,,2,2,0,0,0
2017-07-13,0.022,0.044,0.4,0.004,53,35,27.6,32.1,,4,1.5,51,71,14.6,9.2,2.61,19.23,,2.6,,,2,3,0,0,0
2017-07-14,0.024,0.038,0.4,0.004,49,31,28.7,33,0,6,2.1,49,68.4,14.5,6.6,2.56,16.04,,7,27.5,,2,2,0,0,0
2017-07-15,0.017,0.023,0.3,0.003,24,14,25,27.3,42.5,5.2,2.2,75,89,14.5,0.5,1.12,5.65,,10,37.5,,1,1,1,0,0
2017-07-16,0.016,0.019,0.3,0.002,21,11,26.2,28.8,22.5,4.3,1.4,64,83.4,14.5,0.9,1.78,10.5,,9.4,0,,1,1,1,0,0
2017-07-17,0.017,0.021,0.2,0.003,25,14,26.8,29,7.5,4.3,2,65,77.3,14.5,0.3,1.4,11.18,,9.1,10,,1,1,1,0,0
2017-07-18,0.023,0.03,0.3,0.003,32,19,26.5,30.7,2.5,3.5,1.6,60,80.6,14.5,4.3,1.6,11.5,,7.4,0,,2,2,1,0,0
2017-07-19,0.027,0.041,0.3,0.004,47,31,28.3,34.1,,4.6,1.8,47,71.4,14.4,7,3.03,20.43,,5.9,,,2,2,0,0,0
2017-07-20,0.026,0.041,0.3,0.005,56,37,29.9,34.9,,4.8,2.2,46,66.1,14.4,10.3,2.89,20.59,,2.4,,,2,3,0,0,0
2017-07-21,0.017,0.061,0.2,0.003,60,42,29.8,32.4,,3.9,2.5,61,73.1,14.4,2.1,1.68,10.81,,8.6,0.4,,2,3,0,0,0
2017-07-22,0.017,0.042,0.2,0.003,60,44,29.3,32.5,0.5,4,2.3,59,75.8,14.4,2.3,1.74,10.01,,9.5,39.1,,2,3,1,0,0
2017-07-23,0.014,0.036,0.2,0.002,58,42,27,28.1,133.5,4.1,2.1,80,89.5,14.3,0,0.59,2.72,,9.8,95,3.08,2,3,1,0,1
2017-07-24,0.035,0.018,0.4,0.002,37,25,26.2,27.3,3,2.7,1.2,71,82.3,14.3,0,0.78,5.17,,9.4,2.5,,2,2,1,0,0
2017-07-25,0.027,0.021,0.4,0.002,30,17,29.4,35.4,,4.6,1.9,38,64.1,14.3,10.7,2.68,21.74,,4.3,,,2,2,0,0,0
2017-07-26,0.016,0.036,0.2,0.002,19,9,28.7,32.8,,4.8,2.7,43,55.6,14.3,11.4,2.99,22.61,,3.5,,,1,1,0,0,0
2017-07-27,0.034,0.028,0.3,0.003,31,18,27.1,29.7,3.5,3.6,1.9,45,62.5,14.2,1.2,1.46,10,,9.4,10,,2,2,1,0,0
2017-07-28,0.041,0.007,0.5,0.002,41,27,25.5,26.9,8.5,3.1,1.5,86,92.1,14.2,0,0.63,3.38,,9.6,2,0.42,2,2,1,0,1
2017-07-29,0.02,0.021,0.4,0.002,21,11,27.2,30.1,0,3.9,2.3,60,72.3,14.2,2.5,1.34,11.78,,7.5,0,,1,1,0,0,0
2017-07-30,0.011,0.037,0.3,0.003,25,15,27.9,32.6,,4.2,1.9,42,64.4,14.2,6.9,2.82,18.56,,7.9,0.5,,1,2,0,0,0
2017-07-31,0.029,0.012,0.4,0.002,22,13,25.7,27.1,3.5,3.5,1.4,72,82.3,14.1,0,0.81,4.34,,9.6,5,,1,1,1,0,0
2017-08-01,0.025,0.023,0.3,0.003,22,13,28.6,33,2,3.3,1.7,51,73,14.1,8.8,2.91,18.08,,7,,,1,1,1,0,0
2017-08-02,0.032,0.035,0.5,0.003,40,25,30,33,,2.5,1.3,55,71.9,14.1,3.9,1.65,11.98,,5.1,,,2,2,0,0,0
2017-08-03,0.022,0.033,0.3,0.003,26,15,30.2,33.9,,4.3,2.2,37,60.6,14,10.4,3.17,21.79,,5.6,,,1,2,0,0,0
2017-08-04,0.02,0.043,0.3,0.003,29,18,30.3,35.3,,4.6,2.1,38,60.1,14,11.8,3.12,22.18,,6.3,,,1,2,0,0,0
2017-08-05,0.029,0.04,0.4,0.003,35,22,31.4,34.8,0,5.3,1.9,52,63,14,9.4,1.99,16.84,,4.1,0,,2,2,0,0,0
2017-08-06,0.021,0.03,0.3,0.003,28,19,29.8,34,5,4.6,1.9,54,71.9,13.9,3.7,2.32,11.98,,6.9,5,,1,2,1,0,0
2017-08-07,0.019,0.042,0.3,0.003,36,23,29.2,34.4,,5.3,2.4,37,68.1,13.9,10.7,2.99,22.74,,3.3,,,2,2,0,0,0
2017-08-08,0.017,0.056,0.4,0.004,44,29,28.2,31,,5,1.9,43,67.1,13.9,5.6,1.85,13.47,,8,0.1,,2,2,0,0,0
2017-08-09,0.026,0.031,0.4,0.003,36,23,27.6,32,2.5,4,2.3,42,66.4,13.8,4,2.17,14.17,,9.1,6.9,,2,2,1,0,0
2017-08-10,0.024,0.019,0.3,0.003,10,5,24.8,26.3,5.5,3.4,2,83,89.9,13.8,0,0.88,6.21,,9.9,1.5,,1,1,1,0,0
2017-08-11,0.023,0.02,0.3,0.003,14,6,27,32.4,0.5,4.1,2.3,45,72.5,13.8,7.3,2.18,15.55,,5.9,0,,1,1,1,0,0
2017-08-12,0.02,0.019,0.2,0.003,14,5,27.8,32.6,,3.9,2.1,43,60.3,13.7,9.6,2.69,18.42,,5.6,,,1,1,0,0,0
2017-08-13,0.014,0.02,0.2,0.003,14,6,26.3,28.4,0,5,2.8,53,62.1,13.7,1.4,1.48,11.22,,8.9,0,,1,1,0,0,0
2017-08-14,0.018,0.009,0.2,0.003,11,4,24.6,27.1,1.5,5.7,3.6,60,67.5,13.7,0,1.12,7.26,,9.6,26,,1,1,1,0,0
2017-08-15,0.017,0.007,0.2,0.002,9,4,21.9,24,93.5,5.5,3.6,68,93.8,13.6,0,0.53,3,,10,69.5,,1,1,1,0,0
2017-08-16,0.018,0.011,0.2,0.002,9,4,23.3,26.8,2,5.1,3.7,67,80.5,13.6,1.6,1.81,10.41,,9.6,2,,1,1,1,0,0
2017-08-17,0.024,0.011,0.3,0.002,14,6,24.8,27.7,0.5,3.9,2.1,65,77.1,13.6,1.8,1.33,9.67,,8.1,0,,1,1,1,0,0
2017-08-18,0.03,0.022,0.4,0.004,32,20,26.3,30.6,0,3.7,1.3,54,75.6,13.5,5,1.83,12.1,,8.3,0,,2,2,0,0,0
2017-08-19,0.032,0.022,0.4,0.003,32,20,26.1,28.7,0,3.3,2,64,75.8,13.5,1.2,1.31,9.79,,8.1,58.5,,2,2,0,0,0
2017-08-20,0.014,0.022,0.3,0.002,14,9,23.2,25.8,124.5,4.7,2.9,79,95.6,13.5,0,0.7,3.48,,10,68.5,,1,1,1,0,0
2017-08-21,0.014,0.022,0.2,0.003,15,9,25.8,29.2,5,5.3,2.4,65,81.5,13.4,5.2,1.67,10.72,,7.6,2.5,,1,1,1,0,0
2017-08-22,0.016,0.03,0.3,0.004,20,11,27.3,31.5,,3.7,1.9,49,70.6,13.4,9.5,2.17,16.45,,4.4,13.5,,1,1,0,0,0
2017-08-23,0.016,0.012,0.2,0.004,23,10,27.2,30.2,31.5,6.2,2.6,73,84.1,13.3,2.4,1.63,8.22,,9.4,20,,1,1,1,0,0
2017-08-24,0.013,0.02,0.2,0.003,24,9,26.5,28.1,14,7.7,4,79,85.3,13.3,0.8,0.59,3.62,,7.9,12,,1,1,1,0,0
2017-08-25,0.028,0.028,0.4,0.004,31,15,25.3,30.6,,5,1.7,19,61.9,13.3,8.5,3.08,20.24,,6,,,2,2,0,0,0
2017-08-26,0.021,0.032,0.3,0.003,28,11,24.2,29.2,,4.9,2,24,54.5,13.2,12.5,3.07,24.43,,1.9,,,1,1,0,0,0
2017-08-27,0.029,0.017,0.3,0.003,25,13,22.7,26.7,0,2.6,1.4,44,62,13.2,3.3,1.92,10.32,,8.3,0,,1,1,0,0,0
2017-08-28,0.037,0.018,0.4,0.004,31,18,21.5,26.5,9,4.4,1.5,35,73.1,13.1,1.3,1.5,6.82,,9.1,9,,2,2,1,0,0
2017-08-29,0.015,0.026,0.3,0.003,20,9,19.5,24,,5.3,3.2,32,51.4,13.1,11.3,2.78,21.08,,6.5,,,1,1,0,0,0
2017-08-30,0.03,0.018,0.3,0.004,26,13,19.8,23.9,,4.5,1.5,33,55.8,13.1,3.4,1.31,9.64,,7.1,,,1,1,0,0,0
2017-08-31,0.029,0.034,0.5,0.003,33,21,22.2,27.6,,4.1,1.6,33,62.4,13,11.8,2.38,19.21,,0.9,,,2,2,0,0,0
2017-09-01,0.023,0.027,0.4,0.003,19,11,23.3,29.7,,4.4,2.2,31,56,13,12.4,3.01,22.7,,0.4,,,1,1,0,0,0
2017-09-02,0.029,0.031,0.4,0.003,25,15,23.8,29.6,,4.2,1.8,33,59,13,10.7,2.92,19.67,,2.9,,,1,2,0,0,0
2017-09-03,0.025,0.042,0.4,0.004,29,21,23.7,29.2,,3.3,1.6,36,64,12.9,8.5,2.63,15.85,,3,,,1,2,0,0,0
2017-09-04,0.033,0.025,0.4,0.003,27,19,24.6,30.1,,3.2,1.6,28,53.8,12.9,8.8,2.74,17.94,,6.1,,,1,2,0,0,0
2017-09-05,0.039,0.009,0.4,0.003,20,12,21.9,23.7,0,3.3,1.7,51,62.4,12.8,0,0.77,5.38,,8.8,0,,1,1,0,0,0
2017-09-06,0.045,0.01,0.5,0.004,30,21,20.6,24,2,2.8,1.2,61,75.5,12.8,0,0.96,6.06,,9.6,2,,2,2,1,0,0
2017-09-07,0.031,0.028,0.5,0.004,35,27,22.4,27.5,,3.7,1.4,52,73.3,12.8,7.6,2.23,14.01,,5.6,,,2,2,0,0,0
2017-09-08,0.031,0.034,0.6,0.005,53,42,24.3,29.9,,3.9,1.7,30,67.5,12.7,9.7,2.85,19.77,,3.8,,,2,3,0,0,0
2017-09-09,0.034,0.035,0.7,0.005,66,54,23.8,28.2,,3.6,1.4,43,70.1,12.7,11.1,2.17,16.69,,2.8,,,2,3,0,0,0
2017-09-10,0.038,0.023,0.7,0.003,53,44,23,26.1,0.5,2.7,1.4,56,74.3,12.6,0,1,7.34,,9.3,24.5,,2,3,1,0,0
2017-09-11,0.026,0.025,0.4,0.003,23,19,21.2,24.6,24,3.9,1.7,59,79.8,12.6,1.9,1.31,8.17,,7.6,0,,1,2,1,0,0
2017-09-12,0.028,0.025,0.4,0.003,23,13,22.1,27.9,,4.8,1.9,29,58.6,12.6,11.6,2.78,19.09,,0.6,,,1,1,0,0,0
2017-09-13,0.029,0.025,0.3,0.003,19,9,21.4,27.5,,4.2,1.9,30,49.3,12.5,11.9,2.89,21.6,,0,,,1,1,0,0,0
2017-09-14,0.037,0.019,0.4,0.003,23,12,22.4,29.5,,3.2,1.7,28,48.8,12.5,11.5,2.84,20.59,,1.5,,,1,1,0,0,0
2017-09-15,0.019,0.025,0.3,0.003,13,8,22.6,27.9,,5.9,3.6,33,48.4,12.4,11.3,2.62,19.03,,3.9,,,1,1,0,0,0
2017-09-16,0.017,0.023,0.2,0.003,8,5,22,27.6,,5.7,3.6,39,50.9,12.4,11,2.93,20.23,,3.1,,,1,1,0,0,0
2017-09-17,0.013,0.026,0.2,0.003,7,4,23.1,29.2,,5,2.7,34,51.3,12.4,10,2.81,19.04,,3.5,,,1,1,0,0,0
2017-09-18,0.023,0.026,0.3,0.004,15,6,21.9,27.6,,4.7,2.1,36,62.8,12.3,11.4,2.64,18.98,,1.8,,,1,1,0,0,0
2017-09-19,0.021,0.049,0.6,0.005,85,58,22.6,25.8,8,6.8,3,66,79.1,12.3,2.1,1.27,7.26,,7.9,8,,3,3,1,0,0
2017-09-20,0.019,0.031,0.3,0.004,26,10,19.5,24.9,,5,2.4,29,48.9,12.3,11.6,2.83,20.74,,0.8,,,1,1,0,0,0
2017-09-21,0.036,0.028,0.4,0.005,32,17,20.3,27,,3,1.6,29,57.3,12.2,11.5,2.67,19.35,,0.5,,,2,2,0,0,0
2017-09-22,0.04,0.034,0.5,0.005,35,21,20.6,26.8,,4.4,2.1,34,60.8,12.2,11,2.2,16.7,,3.5,0,,2,2,0,0,0
2017-09-23,0.026,0.036,0.4,0.005,51,25,21.8,27.3,0,3.7,1.6,40,69.8,12.1,7.3,2.33,13.3,,6.6,,,2,2,0,0,0
2017-09-24,0.021,0.041,0.5,0.004,64,40,22.4,27.9,0,4.6,2,53,71.5,12.1,5.4,2.28,11.77,,6.9,0,,2,3,0,0,0
2017-09-25,0.044,0.014,0.6,0.003,56,31,23.4,30.1,,3,1.4,35,58,12.1,10.4,2.35,16.62,,2.5,,,2,2,0,0,0
2017-09-26,0.041,0.03,0.5,0.003,52,29,25.1,31.4,0,3.3,1.9,36,57,12,8.7,2.45,15.66,,4.9,0.5,,2,2,0,0,0
2017-09-27,0.037,0.021,0.4,0.003,45,25,22.7,27.3,0.5,4.3,1.7,53,66.4,12,0,,0.02,,8.8,0,,2,2,1,0,0
2017-09-28,0.019,0.028,0.3,0.004,29,8,19.2,25.3,,6,2.8,20,49.1,11.9,,1.69,11.81,,2.5,,,1,1,0,0,0
2017-09-29,0.02,0.029,0.3,0.004,26,9,17.4,23.5,,5.4,2.2,20,39.3,11.9,10.5,1.7,13.75,,3.1,,,1,1,0,0,0
2017-09-30,0.023,0.037,0.4,0.005,37,17,20,25.9,,3.9,1.5,49,64.9,11.8,5.8,1.09,6.11,,3.5,,,2,2,0,0,0
2017-10-01,0.029,0.021,0.4,0.003,36,21,18.2,21.2,4,4.3,2.3,50,74.8,11.8,0.6,0.53,3.06,,8.9,5.5,,2,2,1,0,0
2017-10-02,0.019,0.029,0.3,0.003,22,10,22,29.4,1.5,5.8,2.3,34,62.3,11.8,10.2,1.62,11.2,,2.6,,,1,1,1,0,0
2017-10-03,0.014,0.027,0.3,0.004,41,11,17.6,23.6,,5.4,2.3,41,49.8,11.7,6.7,1.08,7.19,,5.8,,,2,1,0,0,0
2017-10-04,0.016,0.023,0.3,0.003,26,9,16.7,24.3,,4.4,1.8,32,48.5,11.7,8.5,1.63,9.93,,6.6,,,1,1,0,0,0
2017-10-05,0.018,0.022,0.3,0.002,18,8,18.7,23.4,,3.4,2.1,43,56.4,11.7,6.4,1.26,7.21,,8,,,1,1,0,0,0
2017-10-06,0.015,0.025,0.3,0.002,14,6,18.9,23.3,0.5,4.4,2.3,44,66.4,11.6,4.6,1.13,5.32,,8.5,0.5,,1,1,1,0,0
2017-10-07,0.022,0.021,0.3,0.002,11,5,21.9,28.8,0,2.9,1.2,42,67.6,11.6,6.2,1.59,9.17,,7.5,,,1,1,0,0,0
2017-10-08,0.021,0.027,0.4,0.004,21,13,23,28.7,,3.6,1.4,42,66.9,11.5,10,1.53,9.32,,4.8,,,1,1,0,0,0
2017-10-09,0.025,0.029,0.4,0.005,27,17,22.5,27.6,0,3,1.5,34,66,11.5,6.5,1.02,7.24,,6.5,0,,1,2,0,0,0
2017-10-10,0.027,0.017,0.4,0.003,30,18,21.4,24.8,0.4,3.8,1.3,56,76.9,11.5,1,0.74,3.75,,9.3,19.9,,2,2,1,0,0
2017-10-11,0.016,0.021,0.3,0.002,13,7,15.5,21.7,20,5.5,2.9,55,77.1,11.4,1.9,0.72,3.87,,9.3,0.5,,1,1,1,0,0
2017-10-12,0.027,0.011,0.4,0.003,16,8,11.4,,,4.5,2,,71,11.4,,,2.23,,7.1,,,1,1,0,0,0
2017-10-13,0.028,0.018,0.4,0.003,31,14,12.8,18.9,,6.9,3.2,31,51,11.3,9.6,1.53,9.41,,3.4,,,2,1,0,0,0
2017-10-14,0.026,0.023,0.4,0.003,25,12,14.4,20.5,,,,21,42.8,11.3,10.6,1.58,10.58,,4.9,,,1,1,0,0,0
2017-10-15,0.027,0.021,0.4,0.003,24,11,15.8,23,,3.8,1.7,22,42.5,11.3,9.3,1.65,9.97,,5.4,,,1,1,0,0,0
2017-10-16,0.035,0.016,0.4,0.003,36,16,16.6,22,,3.9,1.7,25,47.6,11.2,5.3,1.31,7.3,,7.9,,,2,2,0,0,0
2017-10-17,0.044,0.013,0.5,0.003,42,21,16.2,23.9,,3.1,1.3,26,47.1,11.2,10.3,1.58,10.3,,0.4,,,2,2,0,0,0
2017-10-18,0.036,0.013,0.4,0.003,28,15,16.5,19.1,0.1,3.8,2.4,43,58.8,11.1,0.3,0.75,3.13,,9.3,0.1,,1,2,1,0,0
2017-10-19,0.032,0.017,0.4,0.002,21,10,17,23.2,,3.4,1.8,32,58.3,11.1,9.2,1.56,9.08,,3.8,,,1,1,0,0,0
2017-10-20,0.041,0.013,0.5,0.003,33,15,17,24.2,,3.5,1.5,30,58.6,11.1,10.1,1.47,9.75,,0.1,,,2,2,0,0,0
2017-10-21,0.042,0.015,0.6,0.003,41,22,17.6,25.2,,3.5,1.3,25,52.8,11,10.1,1.51,9.75,,0,,,2,2,0,0,0
2017-10-22,0.023,0.025,0.4,0.003,26,13,16.3,23.5,,7.2,3.1,33,50.4,11,9.6,1.47,8.97,,1.8,,,1,1,0,0,0
2017-10-23,0.027,0.023,0.3,0.002,27,9,13.7,20.6,,3.2,1.4,30,47,11,10.1,1.46,9.37,,0,,,1,1,0,0,0
2017-10-24,0.04,0.014,0.4,0.003,35,16,14.4,20.9,,3.3,1.9,30,54.3,10.9,8.2,1.43,7.95,,3,,,2,2,0,0,0
2017-10-25,0.04,0.019,0.5,0.003,43,22,14.4,20.6,,3.7,1.5,26,59,10.9,9.5,1.49,9.17,,2.9,,,2,2,0,0,0
2017-10-26,0.056,0.009,0.7,0.003,51,27,14.5,18.1,,3.2,1.2,31,56.5,10.8,1.8,0.89,4.42,,8.6,,,2,2,0,0,0
2017-10-27,0.053,0.015,0.7,0.003,64,36,16.9,24.2,,2.9,1.2,32,54.4,10.8,9.7,1.35,8.47,,1.9,,,2,3,0,0,0
2017-10-28,0.048,0.018,0.6,0.003,48,27,17.2,24.8,,5.1,2,29,51.9,10.8,9.8,1.41,8.75,,0.1,,,2,2,0,0,0
